student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_status,package_lpa,company_name,has_internship,has_certification,placement_year,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,eligible_for_shortlist,student_intervention,intervention_priority
4840,Male,24,BTech,Information Technology,6.29,3,1,5,2,6,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2023,8,47.9,7.716,54.3,Medium,0,Strengthen projects and communication,Monitor
4841,Female,20,BSc,Computer Science,6.25,3,1,0,10,5,5,Yes,No,Placed,10.06,Capgemini,1,0,2019,15,47.5,10.5,15.5,Low,0,Maintain momentum and continue interview prep,Track
4842,Male,20,BTech,Information Technology,7.56,0,0,4,6,7,4,No,Yes,Placed,10.44,Accenture,0,1,2020,13,75.6,8.224,0.0,Low,1,Maintain momentum and continue interview prep,Track
4843,Female,20,BTech,Information Technology,5.9,3,2,5,1,8,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,9,44.0,9.96,42.6,Medium,0,Strengthen projects and communication,Monitor
4844,Female,23,BSc,Information Technology,9.35,3,1,0,8,6,5,Yes,No,Placed,13.13,Adobe,1,0,2022,14,78.5,11.34,1.9,Low,0,Maintain momentum and continue interview prep,Track
4845,Male,21,BCA,Data Science,5.93,0,3,3,1,8,0,Yes,Yes,Placed,6.81,TCS,1,1,2023,9,59.3,11.972,6.4,Low,0,Maintain momentum and continue interview prep,Track
4846,Male,20,BSc,Data Science,8.15,1,3,4,3,7,2,Yes,Yes,Placed,12.16,Adobe,1,1,2019,10,76.5,13.26,0.0,Low,0,Maintain momentum and continue interview prep,Track
4847,Male,24,BE,Information Technology,6.96,2,1,0,1,3,0,Yes,No,Placed,5.72,TCS,1,0,2020,4,59.599999999999994,6.384,61.2,Medium,0,Strengthen projects and communication,Monitor
4848,Male,24,BSc,Computer Science,8.96,0,3,5,2,6,1,Yes,Yes,Placed,12.18,Google,1,1,2021,8,89.60000000000001,12.784,0.0,Low,1,Maintain momentum and continue interview prep,Track
4849,Female,24,BCA,Computer Science,8.04,0,0,5,7,6,4,No,Yes,Placed,12.46,Google,0,1,2022,13,80.39999999999999,8.416,0.0,Low,1,Maintain momentum and continue interview prep,Track
4850,Female,24,BSc,Computer Science,7.17,0,3,0,7,7,2,Yes,No,Placed,11.04,Cognizant,1,0,2023,14,71.7,14.468,0.0,Low,1,Maintain momentum and continue interview prep,Track
4851,Male,22,BTech,Computer Science,9.73,3,3,5,5,3,3,Yes,Yes,Placed,14.28,Google,1,1,2019,8,82.30000000000001,13.092,2.6,Low,0,Maintain momentum and continue interview prep,Track
4852,Female,23,BCA,Electrical Engineering,5.78,1,1,1,5,10,1,Yes,Yes,Placed,5.87,TCS,1,1,2020,15,52.800000000000004,10.312000000000001,13.3,Low,0,Maintain momentum and continue interview prep,Track
4853,Male,21,BE,Electrical Engineering,7.98,1,3,3,7,7,5,Yes,Yes,Placed,12.69,Meta,1,1,2021,14,74.80000000000001,14.792000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
4854,Male,21,BCA,Artificial Intelligence,9.76,1,1,4,10,7,4,Yes,Yes,Placed,15.74,Amazon,1,1,2022,17,92.6,12.704,0.0,Low,0,Maintain momentum and continue interview prep,Track
4855,Female,20,BTech,Information Technology,8.47,2,2,1,10,8,4,Yes,Yes,Placed,13.88,Meta,1,1,2023,18,74.7,14.588000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4856,Female,22,BE,Information Technology,8.68,1,2,4,5,10,5,Yes,Yes,Placed,13.88,Google,1,1,2019,15,81.8,13.472,0.0,Low,0,Maintain momentum and continue interview prep,Track
4857,Male,21,BCA,Artificial Intelligence,5.64,2,3,2,8,8,4,Yes,Yes,Placed,10.54,Cognizant,1,1,2020,16,46.4,14.656,0.0,Low,0,Maintain momentum and continue interview prep,Track
4858,Male,23,BCA,Computer Science,5.59,3,2,2,3,8,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,11,40.9,10.636000000000001,42.5,Medium,0,Strengthen projects and communication,Monitor
4859,Male,24,BTech,Mechanical Engineering,5.66,1,1,0,2,7,2,Yes,No,Not Placed,0.0,Unplaced,1,0,2022,9,51.6,7.864000000000001,33.0,Low,0,Maintain momentum and continue interview prep,Track
4860,Female,20,BSc,Mechanical Engineering,9.76,2,2,1,10,6,2,Yes,Yes,Placed,14.28,Microsoft,1,1,2023,16,87.6,14.304,0.0,Low,0,Maintain momentum and continue interview prep,Track
4861,Female,23,BSc,Artificial Intelligence,9.71,3,0,0,4,6,2,No,No,Placed,9.92,Capgemini,0,0,2019,10,82.10000000000001,7.884,35.7,Medium,0,Strengthen projects and communication,Monitor
4862,Female,21,BE,Mechanical Engineering,6.94,3,2,0,7,5,1,Yes,No,Placed,9.01,Capgemini,1,0,2020,12,54.400000000000006,11.576,31.4,Low,0,Maintain momentum and continue interview prep,Track
4863,Female,22,BTech,Data Science,6.75,2,2,0,9,5,5,Yes,No,Placed,11.49,Infosys,1,0,2021,14,57.5,12.3,0.0,Low,0,Maintain momentum and continue interview prep,Track
4864,Male,20,BTech,Information Technology,6.13,3,1,2,3,4,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,7,46.3,7.252000000000001,63.2,Medium,0,Strengthen projects and communication,Monitor
4865,Male,21,BSc,Mechanical Engineering,6.92,3,2,5,3,6,1,Yes,Yes,Placed,8.45,Cognizant,1,1,2023,9,54.2,10.368,34.5,Low,0,Maintain momentum and continue interview prep,Track
4866,Male,20,BSc,Electrical Engineering,7.09,1,3,0,7,4,5,Yes,No,Placed,11.81,Accenture,1,0,2019,11,65.9,13.236,0.0,Low,0,Maintain momentum and continue interview prep,Track
4867,Male,21,BE,Electrical Engineering,8.72,2,0,5,1,7,0,No,Yes,Placed,7.6,Infosys,0,1,2020,8,77.2,6.688000000000001,36.7,Medium,0,Strengthen projects and communication,Monitor
4868,Male,24,BSc,Data Science,9.23,3,2,5,7,6,3,Yes,Yes,Placed,13.59,Microsoft,1,1,2021,13,77.30000000000001,12.892,0.0,Low,0,Maintain momentum and continue interview prep,Track
4869,Male,22,BE,Information Technology,8.71,0,2,0,2,7,0,Yes,No,Placed,8.43,Accenture,1,0,2022,9,87.10000000000001,11.084,2.7,Low,1,Maintain momentum and continue interview prep,Track
4870,Female,24,BCA,Data Science,8.28,0,3,0,10,6,5,Yes,No,Placed,14.56,Amazon,1,0,2023,16,82.8,15.712,0.0,Low,1,Maintain momentum and continue interview prep,Track
4871,Female,21,BE,Information Technology,8.79,3,0,0,1,10,0,No,No,Placed,5.71,Tech Mahindra,0,0,2019,11,72.89999999999999,7.916,49.3,Medium,0,Strengthen projects and communication,Monitor
4872,Male,23,BE,Information Technology,8.68,1,0,1,10,9,3,No,Yes,Placed,12.54,Microsoft,0,1,2020,19,81.8,11.072000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4873,Male,24,BE,Mechanical Engineering,7.55,0,2,4,9,5,4,Yes,Yes,Placed,12.83,Adobe,1,1,2021,14,75.5,12.620000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
4874,Female,23,BCA,Electrical Engineering,6.94,1,1,1,1,7,0,Yes,Yes,Placed,5.59,TCS,1,1,2022,8,64.4,7.976000000000001,35.4,Medium,0,Strengthen projects and communication,Monitor
4875,Female,21,BSc,Artificial Intelligence,6.72,3,0,3,8,6,2,No,Yes,Placed,9.03,Cognizant,0,1,2023,14,52.2,8.288,31.7,Low,0,Maintain momentum and continue interview prep,Track
4876,Female,22,BE,Mechanical Engineering,8.42,2,0,5,10,5,3,No,Yes,Placed,12.76,Meta,0,1,2019,15,74.2,9.368,0.0,Low,0,Maintain momentum and continue interview prep,Track
4877,Female,23,BSc,Computer Science,9.63,3,1,1,7,4,3,Yes,Yes,Placed,12.11,Microsoft,1,1,2020,11,81.30000000000001,10.252,16.2,Low,0,Maintain momentum and continue interview prep,Track
4878,Male,21,BE,Data Science,8.0,3,0,5,10,7,4,No,Yes,Placed,13.02,Meta,0,1,2021,17,65.0,10.0,1.0,Low,0,Maintain momentum and continue interview prep,Track
4879,Male,23,BSc,Computer Science,9.42,0,0,5,9,5,4,No,Yes,Placed,13.99,Meta,0,1,2022,14,94.2,9.368,0.0,Low,1,Maintain momentum and continue interview prep,Track
4880,Male,24,BE,Information Technology,5.56,2,1,5,5,8,1,Yes,Yes,Placed,8.03,Infosys,1,1,2023,13,45.599999999999994,9.424,24.6,Low,0,Maintain momentum and continue interview prep,Track
4881,Male,21,BSc,Mechanical Engineering,8.92,1,2,3,3,8,2,Yes,Yes,Placed,11.4,Infosys,1,1,2019,11,84.2,11.968,0.0,Low,0,Maintain momentum and continue interview prep,Track
4882,Male,24,BTech,Computer Science,9.17,1,1,2,1,9,0,Yes,Yes,Placed,7.48,TCS,1,1,2020,10,86.7,9.668,14.0,Low,0,Maintain momentum and continue interview prep,Track
4883,Female,20,BCA,Computer Science,8.21,2,3,4,2,5,0,Yes,Yes,Placed,7.95,Cognizant,1,1,2021,7,72.10000000000001,12.084000000000001,19.7,Low,0,Maintain momentum and continue interview prep,Track
4884,Male,21,BE,Electrical Engineering,9.52,1,3,0,6,7,2,Yes,No,Placed,11.82,Capgemini,1,0,2022,13,90.19999999999999,15.008,0.0,Low,0,Maintain momentum and continue interview prep,Track
4885,Female,23,BCA,Computer Science,8.04,0,2,3,8,7,5,Yes,Yes,Placed,14.38,Google,1,1,2023,15,80.39999999999999,13.216,0.0,Low,1,Maintain momentum and continue interview prep,Track
4886,Male,20,BE,Electrical Engineering,6.53,3,3,2,9,6,5,Yes,Yes,Placed,13.61,Meta,1,1,2019,15,50.3,14.612,0.0,Low,0,Maintain momentum and continue interview prep,Track
4887,Male,24,BTech,Electrical Engineering,6.43,1,3,4,8,5,5,Yes,Yes,Placed,12.8,Microsoft,1,1,2020,13,59.3,13.772,0.0,Low,0,Maintain momentum and continue interview prep,Track
4888,Male,24,BTech,Information Technology,7.89,0,0,3,2,9,0,No,Yes,Placed,6.78,TCS,0,1,2021,11,78.89999999999999,7.556000000000001,11.7,Low,1,Maintain momentum and continue interview prep,Track
4889,Male,23,BCA,Electrical Engineering,9.4,1,0,2,1,7,1,No,Yes,Placed,6.9,TCS,0,1,2022,8,89.0,6.960000000000001,22.6,Low,0,Maintain momentum and continue interview prep,Track
4890,Male,20,BE,Information Technology,5.81,0,2,0,10,7,4,Yes,No,Placed,10.7,Capgemini,1,0,2023,17,58.099999999999994,13.124,0.0,Low,0,Maintain momentum and continue interview prep,Track
4891,Female,22,BSc,Electrical Engineering,8.1,1,3,2,4,5,1,Yes,Yes,Placed,9.91,Infosys,1,1,2019,9,76.0,12.84,0.4,Low,0,Maintain momentum and continue interview prep,Track
4892,Female,23,BE,Electrical Engineering,8.81,1,3,2,5,5,0,Yes,Yes,Placed,11.43,Capgemini,1,1,2020,10,83.10000000000001,13.524000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4893,Female,24,BSc,Information Technology,6.0,2,1,0,10,6,1,Yes,No,Placed,9.09,Cognizant,1,0,2021,16,50.0,10.8,18.0,Low,0,Maintain momentum and continue interview prep,Track
4894,Male,21,BCA,Computer Science,6.0,2,0,5,6,6,3,No,Yes,Placed,8.54,Accenture,0,1,2022,12,50.0,7.200000000000001,24.0,Low,0,Maintain momentum and continue interview prep,Track
4895,Male,20,BCA,Data Science,7.07,0,1,5,4,5,2,Yes,Yes,Placed,8.61,Accenture,1,1,2023,9,70.7,8.428,0.6,Low,1,Maintain momentum and continue interview prep,Track
4896,Female,22,BTech,Mechanical Engineering,6.68,2,3,3,5,6,1,Yes,Yes,Placed,10.36,Capgemini,1,1,2019,11,56.8,13.072000000000001,11.9,Low,0,Maintain momentum and continue interview prep,Track
4897,Male,21,BSc,Mechanical Engineering,6.35,3,2,2,8,4,5,Yes,Yes,Placed,11.82,Capgemini,1,1,2020,12,48.5,11.34,13.9,Low,0,Maintain momentum and continue interview prep,Track
4898,Male,20,BE,Information Technology,6.35,2,3,0,10,5,3,Yes,No,Placed,11.33,Accenture,1,0,2021,15,53.5,14.54,0.0,Low,0,Maintain momentum and continue interview prep,Track
4899,Female,23,BTech,Computer Science,6.06,0,2,3,3,8,1,Yes,Yes,Placed,8.28,Accenture,1,1,2022,11,60.599999999999994,10.824,1.6,Low,0,Maintain momentum and continue interview prep,Track
4900,Male,23,BCA,Data Science,8.13,2,2,0,1,7,0,Yes,No,Placed,7.7,Cognizant,1,0,2023,8,71.30000000000001,10.452000000000002,34.2,Low,0,Maintain momentum and continue interview prep,Track
4901,Female,20,BTech,Artificial Intelligence,8.46,0,1,1,9,6,5,Yes,Yes,Placed,12.95,Meta,1,1,2019,15,84.60000000000001,11.384,0.0,Low,1,Maintain momentum and continue interview prep,Track
4902,Male,22,BE,Information Technology,8.52,3,3,3,9,5,4,Yes,Yes,Placed,14.08,Google,1,1,2020,14,70.19999999999999,15.008000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4903,Female,20,BE,Artificial Intelligence,7.79,0,1,1,2,5,1,Yes,Yes,Placed,8.38,Infosys,1,1,2021,7,77.9,7.916,16.3,Low,1,Maintain momentum and continue interview prep,Track
4904,Male,21,BCA,Mechanical Engineering,9.6,0,3,5,3,6,1,Yes,Yes,Placed,12.55,Microsoft,1,1,2022,9,96.0,13.44,0.0,Low,1,Maintain momentum and continue interview prep,Track
4905,Male,21,BTech,Mechanical Engineering,9.29,3,2,2,8,7,2,Yes,Yes,Placed,12.97,Meta,1,1,2023,15,77.89999999999999,13.716,0.0,Low,0,Maintain momentum and continue interview prep,Track
4906,Female,23,BSc,Data Science,9.62,3,0,2,3,8,2,No,Yes,Placed,8.96,Infosys,0,1,2019,11,81.19999999999999,8.248000000000001,30.3,Low,0,Maintain momentum and continue interview prep,Track
4907,Male,20,BSc,Data Science,7.17,0,3,2,3,6,0,Yes,Yes,Placed,8.85,Capgemini,1,1,2020,9,71.7,12.468,0.0,Low,1,Maintain momentum and continue interview prep,Track
4908,Male,23,BSc,Artificial Intelligence,9.27,1,2,3,6,5,1,Yes,Yes,Placed,11.31,Accenture,1,1,2021,11,87.69999999999999,12.108,0.0,Low,0,Maintain momentum and continue interview prep,Track
4909,Female,22,BE,Mechanical Engineering,8.78,1,0,4,6,7,2,No,Yes,Placed,11.26,Accenture,0,1,2022,13,82.8,8.712,0.0,Low,0,Maintain momentum and continue interview prep,Track
4910,Male,21,BTech,Data Science,6.96,0,3,3,7,5,3,Yes,Yes,Placed,12.31,Amazon,1,1,2023,12,69.6,13.584000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
4911,Female,24,BSc,Data Science,5.96,2,0,3,10,6,5,No,Yes,Placed,10.93,Infosys,0,1,2019,16,49.6,8.784,4.2,Low,0,Maintain momentum and continue interview prep,Track
4912,Male,24,BTech,Mechanical Engineering,8.44,0,3,4,4,8,0,Yes,Yes,Placed,11.09,Accenture,1,1,2020,12,84.39999999999999,14.176,0.0,Low,1,Maintain momentum and continue interview prep,Track
4913,Male,20,BCA,Mechanical Engineering,6.09,0,3,3,5,8,5,Yes,Yes,Placed,11.03,Capgemini,1,1,2021,13,60.9,13.636,0.0,Low,0,Maintain momentum and continue interview prep,Track
4914,Male,20,BSc,Computer Science,6.76,2,0,5,10,7,5,No,Yes,Placed,13.28,Meta,0,1,2022,17,57.599999999999994,9.504000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4915,Male,24,BTech,Electrical Engineering,7.65,3,1,1,3,5,1,Yes,Yes,Placed,7.53,Infosys,1,1,2023,8,61.5,8.260000000000002,49.1,Medium,0,Strengthen projects and communication,Monitor
4916,Female,20,BE,Data Science,8.42,0,0,4,2,7,2,No,Yes,Placed,9.19,Capgemini,0,1,2019,9,84.2,6.968,4.5,Low,1,Maintain momentum and continue interview prep,Track
4917,Male,21,BCA,Artificial Intelligence,9.48,1,0,4,3,8,2,No,Yes,Placed,11.73,Infosys,0,1,2020,11,89.80000000000001,8.192,3.1,Low,0,Maintain momentum and continue interview prep,Track
4918,Female,22,BCA,Information Technology,8.05,3,2,1,3,6,0,Yes,Yes,Placed,7.9,Accenture,1,1,2021,9,65.5,10.82,39.7,Medium,0,Strengthen projects and communication,Monitor
4919,Male,22,BCA,Information Technology,8.39,3,0,4,2,9,2,No,Yes,Placed,7.92,Capgemini,0,1,2022,11,68.9,7.756,34.7,Low,0,Maintain momentum and continue interview prep,Track
4920,Male,23,BCA,Mechanical Engineering,6.83,0,3,4,1,8,2,Yes,Yes,Placed,9.03,Capgemini,1,1,2023,9,68.3,12.332,0.0,Low,1,Maintain momentum and continue interview prep,Track
4921,Male,21,BE,Electrical Engineering,8.46,1,3,1,3,9,3,Yes,Yes,Placed,11.26,Infosys,1,1,2019,12,79.60000000000001,14.184000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4922,Male,20,BE,Artificial Intelligence,7.38,2,0,0,1,7,1,No,No,Placed,5.16,TCS,0,0,2020,8,63.8,6.152,50.7,Medium,0,Strengthen projects and communication,Monitor
4923,Female,20,BSc,Computer Science,9.18,2,2,0,8,7,4,Yes,No,Placed,13.29,Microsoft,1,0,2021,15,81.8,13.672,0.0,Low,0,Maintain momentum and continue interview prep,Track
4924,Female,23,BE,Data Science,7.19,2,3,5,5,9,4,Yes,Yes,Placed,11.93,Capgemini,1,1,2022,14,61.900000000000006,14.476,0.0,Low,0,Maintain momentum and continue interview prep,Track
4925,Female,23,BE,Computer Science,7.51,1,1,0,6,7,2,Yes,No,Placed,8.33,Accenture,1,0,2023,13,70.1,10.204,5.9,Low,0,Maintain momentum and continue interview prep,Track
4926,Female,20,BCA,Artificial Intelligence,7.36,3,0,1,10,6,4,No,Yes,Placed,11.66,Infosys,0,1,2019,16,58.60000000000001,9.344000000000001,15.8,Low,0,Maintain momentum and continue interview prep,Track
4927,Male,20,BE,Computer Science,8.99,3,1,2,7,6,4,Yes,Yes,Placed,12.62,Adobe,1,1,2020,13,74.9,10.796,8.1,Low,0,Maintain momentum and continue interview prep,Track
4928,Female,21,BCA,Mechanical Engineering,9.6,0,2,3,7,7,3,Yes,Yes,Placed,13.03,Meta,1,1,2021,14,96.0,13.440000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
4929,Female,23,BTech,Information Technology,6.91,3,1,4,4,5,5,Yes,Yes,Placed,9.98,Infosys,1,1,2022,9,54.099999999999994,8.364,27.5,Low,0,Maintain momentum and continue interview prep,Track
4930,Male,21,BTech,Mechanical Engineering,7.54,3,0,1,6,6,0,No,Yes,Placed,7.65,Accenture,0,1,2023,12,60.400000000000006,7.816000000000001,46.8,Medium,0,Strengthen projects and communication,Monitor
4931,Male,20,BTech,Data Science,8.54,2,1,3,8,8,3,Yes,Yes,Placed,12.4,Microsoft,1,1,2019,16,75.39999999999999,11.816,0.0,Low,0,Maintain momentum and continue interview prep,Track
4932,Male,24,BTech,Mechanical Engineering,9.35,2,3,1,6,3,1,Yes,Yes,Placed,11.24,Infosys,1,1,2020,9,83.5,13.34,4.9,Low,0,Maintain momentum and continue interview prep,Track
4933,Male,24,BTech,Artificial Intelligence,7.62,2,1,4,7,9,3,Yes,Yes,Placed,11.09,Capgemini,1,1,2021,16,66.2,11.448,0.0,Low,0,Maintain momentum and continue interview prep,Track
4934,Female,20,BTech,Artificial Intelligence,5.97,3,2,2,3,8,0,Yes,Yes,Placed,7.49,Tech Mahindra,1,1,2022,11,44.699999999999996,10.788,44.2,Medium,0,Strengthen projects and communication,Monitor
4935,Female,23,BTech,Data Science,7.09,0,2,1,9,6,5,Yes,Yes,Placed,13.07,Microsoft,1,1,2023,15,70.9,12.836,0.0,Low,1,Maintain momentum and continue interview prep,Track
4936,Male,24,BCA,Data Science,7.87,3,2,3,10,7,5,Yes,Yes,Placed,14.26,Google,1,1,2019,17,63.7,13.948,0.0,Low,0,Maintain momentum and continue interview prep,Track
4937,Male,23,BCA,Information Technology,7.3,0,3,5,2,7,3,Yes,Yes,Placed,11.32,Infosys,1,1,2020,9,73.0,12.52,0.0,Low,1,Maintain momentum and continue interview prep,Track
4938,Male,24,BCA,Computer Science,6.3,3,2,3,8,8,5,Yes,Yes,Placed,12.04,Google,1,1,2021,16,48.0,12.92,0.2,Low,0,Maintain momentum and continue interview prep,Track
4939,Female,23,BCA,Information Technology,5.66,1,3,4,8,8,5,Yes,Yes,Placed,12.36,Meta,1,1,2022,16,51.6,14.664000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4940,Female,24,BE,Mechanical Engineering,8.46,3,2,5,2,4,2,Yes,Yes,Placed,10.65,Capgemini,1,1,2023,6,69.60000000000001,9.784,31.2,Low,0,Maintain momentum and continue interview prep,Track
4941,Male,23,BE,Computer Science,9.77,1,2,0,9,7,5,Yes,No,Placed,14.95,Adobe,1,0,2019,16,92.69999999999999,14.308,0.0,Low,0,Maintain momentum and continue interview prep,Track
4942,Male,21,BSc,Data Science,9.45,0,2,4,3,6,1,Yes,Yes,Placed,11.86,Accenture,1,1,2020,9,94.5,11.379999999999999,0.0,Low,1,Maintain momentum and continue interview prep,Track
4943,Female,23,BE,Artificial Intelligence,8.44,3,3,5,10,7,5,Yes,Yes,Placed,15.65,Adobe,1,1,2021,17,69.39999999999999,16.176000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
4944,Male,21,BCA,Mechanical Engineering,9.12,3,2,5,6,5,2,Yes,Yes,Placed,13.32,Microsoft,1,1,2022,11,76.19999999999999,12.048,8.3,Low,0,Maintain momentum and continue interview prep,Track
4945,Male,21,BCA,Information Technology,6.6,0,3,4,4,9,1,Yes,Yes,Placed,9.47,Accenture,1,1,2023,13,66.0,13.84,0.0,Low,1,Maintain momentum and continue interview prep,Track
4946,Female,20,BTech,Electrical Engineering,8.18,2,3,0,5,8,1,Yes,No,Placed,9.52,Accenture,1,0,2019,13,71.8,14.472000000000001,2.9,Low,0,Maintain momentum and continue interview prep,Track
4947,Male,21,BTech,Electrical Engineering,5.76,2,3,2,3,5,1,Yes,Yes,Placed,8.02,Accenture,1,1,2020,8,47.599999999999994,11.504,30.4,Low,0,Maintain momentum and continue interview prep,Track
4948,Female,22,BSc,Data Science,8.54,1,1,1,10,4,5,Yes,Yes,Placed,13.52,Meta,1,1,2021,14,80.39999999999999,11.016,0.0,Low,0,Maintain momentum and continue interview prep,Track
4949,Male,21,BE,Computer Science,9.67,3,2,3,8,6,5,Yes,Yes,Placed,15.97,Amazon,1,1,2022,14,81.7,13.468,0.0,Low,0,Maintain momentum and continue interview prep,Track
4950,Male,23,BCA,Electrical Engineering,9.2,2,3,1,10,7,5,Yes,Yes,Placed,15.27,Amazon,1,1,2023,17,82.0,16.48,0.0,Low,0,Maintain momentum and continue interview prep,Track
4951,Female,21,BE,Computer Science,7.8,0,1,1,10,7,4,Yes,Yes,Placed,12.24,Meta,1,1,2019,17,78.0,11.920000000000002,0.0,Low,1,Maintain momentum and continue interview prep,Track
4952,Female,23,BSc,Artificial Intelligence,8.89,0,0,3,8,8,5,No,Yes,Placed,13.16,Adobe,0,1,2020,16,88.9,9.956000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
4953,Male,23,BTech,Data Science,9.56,3,3,0,7,8,3,Yes,No,Placed,12.4,Meta,1,0,2021,15,80.60000000000001,15.824,0.0,Low,0,Maintain momentum and continue interview prep,Track
4954,Female,22,BCA,Data Science,6.43,1,3,3,7,8,5,Yes,Yes,Placed,13.13,Amazon,1,1,2022,15,59.3,14.572,0.0,Low,0,Maintain momentum and continue interview prep,Track
4955,Male,21,BTech,Mechanical Engineering,8.91,0,2,0,2,7,0,Yes,No,Placed,9.08,Cognizant,1,0,2023,9,89.1,11.164,1.5,Low,1,Maintain momentum and continue interview prep,Track
4956,Male,21,BCA,Mechanical Engineering,6.66,3,3,0,10,4,5,Yes,No,Placed,13.59,Amazon,1,0,2019,14,51.599999999999994,14.264000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4957,Female,24,BTech,Computer Science,9.27,1,0,4,6,6,5,No,Yes,Placed,12.91,Meta,0,1,2020,12,87.69999999999999,8.508000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
4958,Male,24,BTech,Electrical Engineering,5.92,2,3,2,4,8,0,Yes,Yes,Placed,8.29,Infosys,1,1,2021,12,49.2,13.168000000000001,20.5,Low,0,Maintain momentum and continue interview prep,Track
4959,Male,20,BSc,Electrical Engineering,6.27,3,3,5,9,6,5,Yes,Yes,Placed,14.04,Meta,1,1,2022,15,47.699999999999996,14.508,0.0,Low,0,Maintain momentum and continue interview prep,Track
